ID,SIGHTING_DATE,CITY_STATE,COUNTRY_CODE,SHAPE,DURATION,DATE_POSTED
244,01/01/1978,london (uk/englnd),gb,disk,1,12/06/2008
245,01/01/1982,newcastle (uk/england),gb,cylinder,30,21/03/2003
246,01/01/2002,torquay (outside of) (uk/england),gb,sphere,30,24/05/2005
247,01/01/2002,sheffield (south yorkshire) (uk/england),gb,sphere,20,14/12/2006
248,01/01/2003,grimsby (uk/england),gb,light,60,04/03/2003
249,01/01/2003,brighton (uk/england),gb,light,240,04/03/2003
250,01/01/2004,london (uk/england),gb,fireball,1800,17/01/2004
251,01/01/2004,glasgow (uk/scotland),gb,other,2,02/03/2004
252,01/01/2005,waltham abbey (uk/england),gb,sphere,360,11/01/2005
253,01/01/2005,london (uk/england),gb,formation,60,22/02/2005
254,01/01/2007,welwyn garden city (uk/england),gb,oval,600,01/02/2007
255,01/01/2008,ellesmere port (uk/england),gb,disk,120,21/01/2008
256,01/01/2008,sheffield (uk/england),gb,formation,900,21/01/2008
257,01/01/2009,cardiff (uk/wales),gb,light,45,19/03/2009
258,01/01/2009,southampton (uk/england),gb,oval,900,05/08/2009
259,01/01/2009,london (uk/england),gb,disk,420,10/01/2009
260,01/01/2009,london (uk/england),gb,flash,900,10/01/2009
261,01/01/2009,swanage (uk/england),gb,other,3600,19/03/2009
262,01/01/2009,croydon (uk/england),gb,other,180,10/01/2009
263,01/01/2009,sheffield (uk/england),gb,fireball,300,10/01/2009
264,01/01/2010,london (uk/england),gb,diamond,10,14/02/2010
265,01/01/2010,leicestershire (uk/england),gb,fireball,5,14/02/2010
266,01/01/2010,walsall (uk/england),gb,light,1200,14/02/2010
267,01/01/2010,bromsgrove (uk/england),gb,circle,360,14/02/2010
268,01/01/2010,newcastle (uk/england),gb,other,180,14/02/2010
269,01/01/2010,stroud (uk/england),gb,fireball,120,14/02/2010
270,01/01/2010,glasgow (uk/scotland),gb,fireball,120,14/02/2010
271,01/01/2012,edinburgh (uk/scotland),gb,sphere,900,24/01/2012
272,01/01/2013,norwich (uk/england),gb,oval,40,04/02/2013
273,01/01/2013,chawton (village) (uk/england),gb,light,25,04/02/2013
274,01/01/2013,alton (hampshire)(uk/england),gb,fireball,120,04/02/2013
275,01/01/2013,london (uk/england),gb,oval,1800,04/02/2013
184,10/01/1971,preston (uk/england),gb,disk,180,19/12/2003
185,10/01/1998,london (uk/england),gb,circle,240,29/09/2004
186,10/01/2002,nottingham (uk/england),gb,circle,3,29/01/2002
187,10/01/2004,dunstable (uk/england),gb,changing,1800,17/01/2004
188,10/01/2006,exeter (uk/england),gb,teardrop,30,14/02/2006
189,10/01/2009,grimsby (uk/england),gb,changing,240,12/12/2009
190,10/01/2009,bath (uk/england),gb,circle,2,10/01/2009
191,10/01/2010,kilmartin (uk/scotland),gb,triangle,720,14/02/2010
192,10/01/2011,kent (uk/england),gb,disk,300,10/10/2011
193,10/01/2011,swansea (uk/wales),gb,other,600,10/10/2011
61,11/01/1974,cambridge (uk/england),gb,sphere,900,18/02/2001
63,11/01/1989,shotts (uk/scotland),gb,rectangle,60,08/10/2007
64,11/01/1992,newtown (uk/wales),gb,other,600,17/01/2004
67,11/01/2001,norwich (uk/england),gb,changing,360,29/01/2002
68,11/01/2001,nottingham (uk/england),gb,light,120,18/02/2001
71,11/01/2008,london (southwest) (uk/england),gb,light,120,10/01/2009
285,12/01/2005,sidcup (uk/england),gb,cross,3600,19/01/2005
286,12/01/2008,liverpool (uk/england),gb,formation,600,14/02/2008
288,12/01/2013,biggar (south lanarkshire) (uk/scotland),gb,sphere,21600,04/02/2013
325,13/01/2000,motherwell (near glasgow) (uk/scotland),gb,sphere,120,17/12/2011
326,13/01/2001,sheffield (uk/england),gb,fireball,2,18/02/2001
327,13/01/2005,liverpool (uk/england),gb,,10,08/02/2005
328,13/01/2005,plymouth (uk/england),gb,circle,6300,19/01/2005
330,13/01/2009,rustington (uk/england),gb,oval,3600,19/03/2009
331,13/01/2012,manchester (uk/england),gb,other,30,24/01/2012
333,14/01/2003,plymouth (uk/england),gb,light,60,04/03/2003
334,14/01/2003,northampton (uk/england),gb,unknown,180,04/03/2003
335,14/01/2004,manchester (uk/england),gb,fireball,16,17/01/2004
340,14/01/2006,swansea (uk/wales),gb,sphere,420,14/02/2006
346,14/01/2012,doncaster (uk/england),gb,triangle,600,24/01/2012
348,14/01/2013,bradford (uk/england),gb,circle,86400,04/02/2013
350,15/01/2001,glasgow (near) (uk/scotland),gb,other,5,01/07/2002
351,15/01/2001,sheffield (uk/england),gb,other,300,18/02/2001
360,15/01/2010,stourport (uk/england),gb,circle,10,07/08/2011
364,16/01/2006,glasgow (uk/scotland),gb,light,180,30/10/2006
195,16/01/2009,blackpool (uk/england),gb,disk,30,19/03/2009
196,16/01/2012,worcestershire (uk/england),gb,triangle,30,24/01/2012
197,17/01/1987,llanelli (uk/wales),gb,other,600,27/04/2004
198,17/01/2002,leeds (uk/england),gb,cigar,10,29/01/2002
199,17/01/2003,accrington (uk/england),gb,fireball,40,21/03/2003
202,18/01/2009,birmingham (uk/england),gb,light,15,19/03/2009
203,18/01/2013,liverpool (uk/england),gb,unknown,900,24/01/2014
204,19/01/2000,potters bar (uk/england),gb,formation,600,22/01/2000
206,19/01/2001,aberdeen (uk/scotland),gb,light,600,05/08/2001
207,19/01/2002,norwich (east england) (uk/england),gb,circle,600,29/01/2002
208,19/01/2006,sheffield (uk/england),gb,light,60,14/02/2006
209,19/01/2006,skegness (uk/england),gb,triangle,40,14/02/2006
211,19/01/2012,morton (lincolnshire)(uk/england),gb,,5,03/02/2012
470,02/01/2007,solihull (uk/england),gb,cigar,14,01/02/2007
471,02/01/2010,nottingham (uk/england),gb,triangle,10,14/02/2010
472,02/01/2010,sunderland (uk/england),gb,changing,900,14/02/2010
473,02/01/2014,holywell (uk/wales),gb,flash,5,10/01/2014
213,20/01/2001,fleetwood (uk/england),gb,circle,600,18/02/2001
214,20/01/2002,wolverhampton (uk/england),gb,other,1200,11/08/2004
215,20/01/2007,durham (uk/england),gb,circle,120,01/02/2007
216,20/01/2007,ramsey (isle of man) (uk/england),gb,circle,60,01/02/2007
217,20/01/2008,west kilbride (uk/scotland),gb,oval,120,14/02/2008
218,20/01/2011,millom (uk/england),gb,sphere,12,27/06/2011
302,21/01/1996,walsall (uk/england),gb,circle,60,25/04/2002
304,21/01/2007,accrington (uk/england),gb,other,600,01/02/2007
306,21/01/2008,nottingham (uk/england),gb,diamond,240,21/01/2008
479,22/01/2001,leicester (uk/england),gb,oval,600,18/02/2001
480,22/01/2001,manchester (uk/england),gb,teardrop,180,18/02/2001
481,22/01/2002,oundle (uk/england),gb,teardrop,12,29/01/2002
425,23/01/2002,wolverhampton (uk/england),gb,other,900,16/07/2006
429,23/01/2010,streetly (uk/england),gb,light,10,14/02/2010
430,23/01/2010,abingdon (uk/england),gb,light,300,14/02/2010
431,23/01/2012,bradford (west yorkshire) (uk/england),gb,circle,60,24/01/2012
432,23/01/2012,bradford (west yorkshire) (uk/england),gb,circle,60,24/01/2012
436,24/01/2000,hull (the quadrant estate) (uk/england),gb,changing,1200,16/02/2000
438,24/01/2003,stoke-on-trent (uk/england),gb,disk,180,04/03/2003
439,24/01/2003,dover (uk/england),gb,diamond,30,04/03/2003
440,24/01/2004,london (uk/england),gb,triangle,120,31/01/2004
443,24/01/2009,cirencester (uk/england),gb,fireball,240,19/03/2009
444,24/01/2009,norwich (uk/england),gb,circle,60,19/03/2009
446,25/01/2001,isle of wight (uk/england),gb,circle,1140,18/02/2001
447,25/01/2002,mansfield (uk/england),gb,light,30,29/01/2002
448,25/01/2008,plymouth (uk/england),gb,triangle,172800,14/02/2008
449,25/01/2009,bristol (uk/england),gb,light,3600,19/03/2009
508,26/01/2001,carlisle (uk/england),gb,circle,120,18/02/2001
509,26/01/2001,liverpool (uk/england),gb,diamond,30,18/02/2001
572,26/01/2008,basingstoke (uk/england),gb,disk,30,14/02/2008
574,27/01/2002,porthcawl (uk/wales),gb,other,5,22/02/2002
575,27/01/2004,peterborough (uk/england),gb,light,12,12/02/2004
576,27/01/2008,cheshire (uk/england),gb,changing,20,14/02/2008
577,27/01/2008,manchester (uk/england),gb,changing,18000,19/03/2009
579,27/01/2011,hunstanton (uk/england),gb,light,900,31/01/2011
580,28/01/1987,dunstable (uk/england),gb,oval,14400,27/04/2004
581,28/01/1996,peterborough (uk/england),gb,cross,300,12/10/2001
582,28/01/2003,london (uk/england),gb,disk,180,04/03/2003
585,28/01/2007,kilsyth (uk/england),gb,light,300,24/02/2007
589,29/01/2007,edinburgh (uk/scotland),gb,cylinder,60,01/02/2007
594,03/01/2001,birmingham (uk/england),gb,unknown,120,29/03/2004
595,03/01/2001,cambridge (uk/england),gb,other,40,06/03/2001
596,03/01/2001,burnley (uk/england),gb,triangle,900,28/04/2001
597,03/01/2003,edinburgh (uk/england),gb,light,600,04/03/2003
598,03/01/2006,brighton (uk/england),gb,oval,120,14/02/2006
599,03/01/2006,maidstone (uk/england),gb,fireball,180,14/02/2006
600,03/01/2006,rainham (uk/england),gb,disk,40,14/02/2006
601,03/01/2007,norton (uk/england),gb,sphere,20,01/02/2007
602,03/01/2009,gosberton (uk/england),gb,circle,5,10/01/2009
603,03/01/2010,whitchurch (uk/england),gb,fireball,60,14/02/2010
604,03/01/2011,boston (uk/england),gb,light,40,31/01/2011
605,03/01/2011,conwy (uk/wales),gb,sphere,600,05/01/2011
592,30/01/2007,london (uk/england),gb,sphere,1200,01/02/2007
593,30/01/2008,cumbernauld (uk/scotland),gb,sphere,5,14/02/2008
606,04/01/2003,northampton (uk/england),gb,circle,2,18/06/2003
607,04/01/2005,kidderminster (uk/england),gb,light,360,11/01/2005
608,04/01/2006,york (uk/england),gb,triangle,3,14/02/2006
609,04/01/2014,coventry (uk/england),gb,oval,600,04/04/2014
610,05/01/1976,folkestone (uk/england),gb,disk,3600,11/05/2005
611,06/01/1995,london (uk/england),gb,fireball,40,18/02/2001
612,06/01/1996,nottingham (uk/england),gb,diamond,120,14/02/2010
613,06/01/2007,halesowen (uk/england),gb,circle,300,12/06/2007
614,06/01/2008,whitburn (uk/england),gb,sphere,300,09/06/2009
615,06/01/2009,reading (berkshire) (uk/england),gb,oval,1500,10/01/2009
616,06/01/2010,bradford (uk/england),gb,light,2400,14/02/2010
617,07/01/1982,london (uk/england),gb,sphere,900,16/07/2003
618,07/01/2003,bangor (uk/wales) (north wales),gb,light,900,21/03/2003
619,07/01/2006,lyme regis (uk/england),gb,triangle,600,14/02/2006
620,07/01/2006,warminster (4 miles from) (uk/england),gb,sphere,60,07/08/2007
621,07/01/2007,lincoln (uk/england),gb,other,30,01/02/2007
622,07/01/2013,swansea (uk/wales),gb,flash,10,04/02/2013
623,08/01/1978,cardiff (uk/wales),gb,triangle,1200,28/08/2003
624,08/01/1997,manchester (uk/england),gb,triangle,60,05/07/2008
625,08/01/2004,london (uk/england),gb,light,1200,27/10/2004
626,08/01/2012,caterham (uk/england),gb,other,9,13/03/2012
627,09/01/2000,worcester (midlands) (uk/england),gb,light,120,26/04/2000
628,09/01/2001,stafford (uk/england),gb,circle,60,18/02/2001
629,09/01/2005,oldbury (uk/england),gb,triangle,180,14/02/2006
630,09/01/2009,portsmouth (uk/england),gb,light,600,10/01/2009
631,09/01/2010,oxfordshire (uk/england),gb,fireball,30,14/02/2010
632,09/01/2013,borehamwood (uk/england),gb,circle,60,04/02/2013
633,09/01/2013,clackmannanshire (forth valley) (uk/scotland),gb,oval,3600,04/02/2013
634,09/01/2014,london (uk/england),gb,changing,5,10/01/2014
120,01/10/1983,birmingham (uk/england),gb,sphere,97836000,12/04/2013
121,01/10/1995,taunton (near) (uk/england),gb,light,60,29/01/2002
122,01/10/1998,warrington (uk/england),gb,fireball,8,26/07/2002
123,01/10/2000,tillicoultry (central scotland) (uk/scotland),gb,triangle,60,24/05/2005
124,01/10/2004,dunstable (uk/england),gb,fireball,300,27/10/2004
125,01/10/2005,buxton (uk/england),gb,light,240,11/10/2005
126,01/10/2013,london (uk/england),gb,fireball,30,03/10/2013
106,10/10/1955,chester (uk/england),gb,circle,20,21/01/2008
107,10/10/1965,penarth (uk/wales),gb,circle,180,14/02/2006
108,10/10/1974,cardiff (uk/wales),gb,disk,1200,01/02/2007
109,10/10/1976,stoke mandeville (uk/england),gb,cigar,3,12/12/2009
110,10/10/1985,leeds (uk/england),gb,triangle,600,04/03/2003
111,10/10/2005,newtown (uk/wales),gb,formation,360,15/05/2006
112,10/10/2006,plymouth (devonshire) (uk/england),gb,formation,120,30/10/2006
113,10/10/2011,epsom (surrey) (uk/england),gb,oval,300,12/12/2011
114,11/10/2000,london (uk/england),gb,diamond,3,02/12/2000
115,11/10/2000,dolgellau (uk/wales),gb,changing,240,20/12/2000
116,11/10/2005,cannock (uk/england),gb,formation,180,20/10/2005
117,11/10/2005,rotherham (south yorkshire) (uk/england),gb,oval,3600,16/12/2005
118,11/10/2006,kidlington (uk/england),gb,formation,5,30/10/2006
119,11/10/2007,london (uk/england),gb,unknown,300,04/03/2008
127,12/10/1997,poole (uk/england),gb,other,60,19/03/2009
128,12/10/2001,cannock (uk/england),gb,triangle,10,20/11/2001
129,12/10/2002,rotherham (uk/england),gb,light,120,15/10/2002
130,12/10/2008,stafford (uk/england),gb,light,60,10/01/2009
131,13/10/1999,east kilbride (south lanarkshire) (uk/scotland),gb,unknown,3600,02/11/1999
132,13/10/2003,runcorn (uk/england),gb,unknown,90,17/01/2004
133,13/10/2004,manchester (uk/england),gb,fireball,30,27/10/2004
134,13/10/2005,shropshire (uk/england),gb,light,1200,20/10/2005
135,13/10/2007,kirkcaldy (uk/scotland),gb,circle,600,28/11/2007
136,13/10/2011,oldham (uk/england),gb,oval,60,19/10/2011
137,13/10/2012,glasgow (uk/scotland),gb,circle,300,30/10/2012
138,13/10/2012,seaford (uk/england),gb,light,600,30/10/2012
139,13/10/2012,tonbridge (uk/england),gb,fireball,2,30/10/2012
140,14/10/2005,llanelli (uk/england),gb,triangle,30,20/10/2005
141,14/10/2010,northwich (uk/england),gb,other,180,21/11/2010
142,15/10/1967,castleside (uk/england),gb,cigar,300,11/03/2006
143,15/10/1970,london (uk/england),gb,unknown,1800,24/08/2010
144,15/10/1988,london (uk/england),gb,circle,240,05/08/2001
145,15/10/1999,inverness (uk/scotland),gb,formation,180,12/12/2009
146,15/10/1999,sheffield (uk/england),gb,triangle,120,01/04/2001
147,15/10/2000,london (uk/england),gb,light,60,02/12/2000
148,15/10/2008,hull (uk/england),gb,disk,420,19/03/2009
1,16/10/2002,glasgow (uk/scotland),gb,other,300,28/10/2002
2,16/10/2004,northampton (uk/england),gb,light,1800,27/04/2007
3,16/10/2007,leeds (uk/england),gb,fireball,300,28/11/2007
4,16/10/2009,selby (uk/england),gb,changing,240,12/12/2009
5,17/10/2007,leeds (west yorkshire) (uk/england),gb,triangle,15,04/03/2008
6,17/10/2008,bracknell (uk/england),gb,circle,5,10/01/2009
7,17/10/2009,plymouth (uk/england),gb,light,6,12/12/2009
8,17/10/2013,wymondham (norfolk)(uk/england),gb,other,60,23/10/2013
9,18/10/2002,manchester (uk/england),gb,triangle,5,28/10/2002
10,18/10/2007,gillingham (uk/england),gb,light,180,28/11/2007
11,18/10/2007,manchester (uk/england),gb,sphere,60,28/11/2007
12,18/10/2010,ackworth (uk/england),gb,rectangle,120,10/10/2011
13,18/10/2012,cardiff (south wales) (uk/wales),gb,light,3600,30/10/2012
14,19/10/2003,fareham (uk/england),gb,other,1,31/10/2003
15,19/10/2005,colwyn bay (uk/wales&#44 north country),gb,other,18000,03/11/2005
16,19/10/2006,london (uk/england),gb,light,180,30/10/2006
17,19/10/2007,leamington spa (uk/england),gb,diamond,1200,28/11/2007
18,19/10/2012,blandford forum (uk/england),gb,unknown,300,30/10/2012
30,02/10/2004,bridlington (uk/england),gb,oval,900,27/10/2004
19,20/10/1968,fleetwood (uk/england),gb,formation,1200,08/02/2005
20,20/10/1997,grimsby (uk/england),gb,egg,120,16/08/2002
21,20/10/2000,scunthorpe (uk/england),gb,triangle,10,02/12/2000
22,20/10/2000,newport (uk/england),gb,diamond,3,09/12/2000
23,20/10/2004,castleford (uk/england),gb,light,15,27/10/2004
24,20/10/2005,essex (uk/england),gb,other,120,03/11/2005
25,21/10/1987,swansea (uk/england),gb,triangle,1800,15/05/2006
26,21/10/1987,swansea (uk/england),gb,triangle,600,16/12/2005
27,21/10/2005,bristol (uk/england),gb,light,900,03/11/2005
28,21/10/2007,hereford (uk/england),gb,disk,900,28/11/2007
29,21/10/2012,durham county (uk/england),gb,light,600,30/10/2012
31,22/10/2000,bridlington (uk/england),gb,triangle,30,02/12/2000
32,22/10/2003,cheltenham (uk/england),gb,fireball,1800,31/10/2003
33,22/10/2007,dundee (uk/scotland),gb,teardrop,8,28/11/2007
34,22/10/2008,kirkby in ashfield (uk/england),gb,fireball,300,31/10/2008
35,23/10/2007,burnley  (lancashire) (uk/england),gb,fireball,180,28/11/2007
36,24/10/2002,rotherham (uk/england),gb,circle,2400,20/11/2002
37,24/10/2002,cheltenham (uk/england),gb,light,600,28/10/2002
38,24/10/2003,lancaster (uk/england),gb,sphere,120,26/11/2003
39,24/10/2005,manchester (uk/england),gb,formation,900,03/11/2005
40,24/10/2006,hull (uk/england),gb,triangle,30,30/10/2006
41,24/10/2007,stevenage (uk/england),gb,disk,120,28/11/2007
42,24/10/2007,aldershot (uk/england),gb,fireball,60,28/11/2007
43,24/10/2008,salford (manchester) (uk/england),gb,circle,60,31/10/2008
44,25/10/2001,hamilton (uk/scotland),gb,cigar,120,02/09/2005
45,25/10/2011,bridgend (uk/england),gb,sphere,3600,25/10/2011
46,26/10/1999,newport (uk/england),gb,oval,1295,02/11/1999
47,26/10/2003,birmingham (uk/england),gb,sphere,10,31/10/2003
48,26/10/2003,bristol (uk/england),gb,other,3,19/12/2003
49,26/10/2006,stoke-on-trent (uk/england),gb,sphere,1500,30/10/2006
50,26/10/2006,northampton (uk/england),gb,fireball,40,30/10/2006
51,27/10/1997,stoke-on-trent (uk/england),gb,cylinder,30,27/01/2005
52,27/10/2002,dundee (uk/scotland),gb,cigar,180,28/10/2002
53,28/10/2000,brandon (county durham)(uk/england),gb,teardrop,1080,09/12/2003
54,28/10/2007,glasgow (uk/scotland),gb,other,10,28/11/2007
149,28/10/2010,bedford (uk/england),gb,diamond,150,21/11/2010
150,29/10/2011,herefordshire (uk/england),gb,sphere,10,12/12/2011
161,03/10/2006,glasgow (uk/scotland),gb,fireball,2,30/10/2006
151,30/10/2008,aberdeen (uk/scotland),gb,circle,300,10/01/2009
152,30/10/2009,heswall (uk/england),gb,circle,60,12/12/2009
153,30/10/2011,london (uk/england),gb,circle,180,12/12/2011
154,30/10/2011,warrington (uk/england),gb,other,60,18/04/2012
155,31/10/2004,manchester (uk/england),gb,triangle,180,02/11/2004
156,31/10/2006,manchester (uk/england),gb,diamond,600,08/03/2007
157,31/10/2007,colchester (uk/england),gb,light,600,21/01/2008
158,31/10/2008,london (uk/england),gb,unknown,30,10/01/2009
159,31/10/2008,hereford (uk/england),gb,light,600,10/01/2009
160,31/10/2009,birmingham (uk/england),gb,sphere,600,12/12/2009
162,04/10/2001,london (uk/england),gb,disk,30,12/10/2001
163,04/10/2002,glasgow (uk/scotland),gb,diamond,10,23/12/2002
164,04/10/2006,sunderland (uk/england),gb,circle,40,30/10/2006
165,04/10/2009,grays (uk/england),gb,fireball,240,12/12/2009
166,04/10/2013,ryde (uk/england),gb,triangle,7,14/10/2013
167,05/10/1999,newcastle (northumberland) (uk/england),gb,triangle,90,17/03/2004
168,05/10/2008,aberdeen (uk/scotland),gb,circle,120,10/01/2009
169,05/10/2013,clogher (uk/england),gb,fireball,180,14/10/2013
170,06/10/1999,birmingham (uk/england),gb,oval,60,03/11/2005
171,06/10/2004,ticknall (near derby) (uk/england),gb,cone,40,09/11/2004
172,06/10/2007,uckfield (uk/england),gb,circle,600,08/10/2007
173,06/10/2007,leamington spa (uk/england),gb,light,2,12/12/2011
174,06/10/2007,worthing (west sussex) (uk/england),gb,,240,18/04/2012
175,07/10/1987,liverpool (uk/england),gb,light,10,12/06/2008
176,07/10/2002,huddersfield (uk/england),gb,circle,120,15/10/2002
177,07/10/2006,derbyshire (uk/england),gb,fireball,300,30/10/2006
178,07/10/2008,sheffield (uk/england),gb,disk,180,31/10/2008
179,08/10/2001,wigan (uk/england),gb,triangle,180,17/01/2004
180,09/10/1995,stirling (uk/scotland),gb,other,240,18/02/2001
181,09/10/1998,reading (uk/england),gb,sphere,120,11/01/2002
182,09/10/1998,london (uk/england),gb,other,7200,28/10/2002
183,09/10/2006,stoke-on-trent (uk/england),gb,light,7200,30/10/2006
62,01/11/1986,stoke-on-trent (uk/england),gb,light,900,30/10/2006
65,01/11/1993,sandy (uk/england),gb,cigar,600,18/02/2001
66,01/11/2001,london (uk/england),gb,oval,600,20/11/2001
69,01/11/2005,leicester (uk/england),gb,circle,10,03/11/2005
70,01/11/2008,glenrothes (uk/scotland),gb,circle,240,10/01/2009
72,01/11/2012,leighton buzzard (uk/england),gb,sphere,300,19/11/2012
194,10/11/1967,liverpool (uk/england),gb,cylinder,300,18/02/2001
55,11/11/1996,york (uk/england),gb,light,300,02/09/2005
56,11/11/2001,grimsby (uk/england),gb,light,1800,19/03/2002
57,11/11/2002,wolverhampton (uk/england),gb,formation,300,16/11/2002
58,11/11/2003,chesterfield (uk/england),gb,fireball,20,26/11/2003
59,11/11/2007,southport (uk/england),gb,formation,300,28/11/2007
60,11/11/2012,macclesfield (uk/england),gb,circle,60,19/11/2012
73,12/11/2000,kent (uk/england),gb,triangle,600,02/12/2000
74,12/11/2001,london (uk/england),gb,unknown,2,20/11/2001
75,12/11/2002,lincolnshire (uk/england),gb,circle,900,23/12/2002
76,12/11/2005,glasgow (uk/scotland),gb,light,300,16/12/2005
77,12/11/2007,solihull (uk/england),gb,formation,2,04/03/2008
78,12/11/2010,tamworth (uk/england),gb,unknown,300,21/11/2010
79,12/11/2011,alton (hampshire) (uk/england),gb,light,20,12/12/2011
80,13/11/2010,birmingham (uk/england),gb,light,60,21/11/2010
81,13/11/2011,birmingham (uk/england),gb,sphere,159,12/12/2011
82,14/11/2001,burnley (uk/england),gb,triangle,8,20/11/2001
83,14/11/2003,haslingden (uk/england),gb,rectangle,20,26/11/2003
84,14/11/2008,warwickshire (uk/england),gb,fireball,30,10/01/2009
85,14/11/2008,lincoln (uk/england),gb,sphere,2,10/01/2009
86,14/11/2008,birmingham (uk/england),gb,circle,180,05/08/2009
87,14/11/2009,leicester (uk/england),gb,fireball,60,12/12/2009
88,15/11/1962,cardiff (uk/wales),gb,disk,300,12/06/2008
89,15/11/1997,northampton (uk/england),gb,unknown,5,02/09/2005
90,15/11/1998,london (eastham) (uk/england),gb,rectangle,240,11/01/2002
91,15/11/1999,elgin (uk/scotland),gb,light,30,18/02/2001
92,15/11/2000,newmarket (uk/england),gb,diamond,1200,20/08/2001
93,15/11/2001,london (uk/england),gb,triangle,480,05/12/2001
94,15/11/2001,bristol (uk/england),gb,rectangle,180,20/11/2001
95,15/11/2001,darlington (uk/england),gb,light,10,07/10/2003
96,15/11/2002,walsall (uk/england),gb,light,2,16/11/2002
97,15/11/2002,coventry (uk/england),gb,light,1,16/11/2002
98,15/11/2003,bournemouth (uk/england),gb,egg,90,05/07/2005
99,15/11/2004,london (uk/england),gb,circle,180,02/09/2005
100,15/11/2005,swansea (uk/wales),gb,sphere,600,16/12/2005
101,16/11/2003,wakefield (uk/england),gb,light,600,09/12/2003
102,16/11/2007,skelmersdale (uk/england),gb,light,180,28/11/2007
103,17/11/2002,birmingham (uk/england),gb,unknown,10,08/02/2005
104,17/11/2005,bicester (uk/england),gb,unknown,60,16/12/2005
105,17/11/2006,trowbridge (uk/england),gb,circle,600,07/12/2006
234,17/11/2012,cumnock (uk/scotland),gb,circle,1800,19/11/2012
235,18/11/2004,thankerton (uk/scotland),gb,unknown,120,03/12/2004
236,18/11/2005,sunderland (uk/england),gb,light,30,16/12/2005
237,18/11/2005,county durham (uk/england),gb,light,1800,16/12/2005
238,18/11/2006,brighton (uk/england),gb,light,300,07/12/2006
239,18/11/2012,guildford (uk/england),gb,flash,300,19/11/2012
240,18/11/2012,orpington (uk/england),gb,other,300,19/11/2012
241,19/11/2005,london (uk/england),gb,light,120,16/12/2005
242,19/11/2008,murton (uk/england),gb,triangle,15,10/01/2009
243,19/11/2009,dover (uk/england),gb,cigar,300,12/12/2009
282,02/11/2000,billericay (uk/england),gb,oval,2,18/02/2001
283,02/11/2001,london (uk/england),gb,triangle,180,20/11/2001
284,02/11/2005,polegate (uk/england),gb,oval,240,03/11/2005
287,02/11/2008,london (uk/england),gb,changing,300,10/01/2009
276,20/11/1998,launceston (uk/england),gb,disk,600,18/02/2001
277,20/11/2005,essex (uk/england),gb,light,600,16/12/2005
278,20/11/2008,rochester (kent) (uk/england),gb,sphere,180,12/05/2009
279,20/11/2009,boston (uk/england),gb,rectangle,1200,12/12/2009
280,21/11/2004,london (heathrow&#44 cranford) (uk/england),gb,light,600,03/12/2004
281,21/11/2006,newmarket (uk/england),gb,other,30,07/12/2006
289,22/11/2003,burnley (uk/england),gb,sphere,3,09/12/2003
290,22/11/2003,fleetwood (lancashire) (uk/england),gb,circle,600,26/11/2003
291,22/11/2007,nottingham (uk/england),gb,triangle,900,28/11/2007
292,22/11/2008,oxford (uk/england),gb,circle,120,10/01/2009
293,22/11/2009,liverpool (uk/england),gb,oval,40,12/12/2009
294,22/11/2013,glasgow (uk/scotland),gb,changing,7200,02/12/2013
295,23/11/1993,essex (uk/england),gb,triangle,180,02/09/2005
296,23/11/2006,newcastle (uk/england),gb,sphere,30,07/12/2006
297,23/11/2013,glasgow (uk/scotland),gb,changing,3600,02/12/2013
298,24/11/2000,slough (uk/england),gb,light,5,02/12/2000
299,24/11/2002,manchester (uk/england),gb,fireball,300,16/07/2003
300,24/11/2006,kirkcaldy (uk/scotland),gb,light,3600,07/12/2006
301,24/11/2006,london (uk/england),gb,flash,2,07/12/2006
308,25/11/2000,chelmsford (uk/england),gb,diamond,30,02/12/2000
309,25/11/2006,norwich (norfold) (uk/england),gb,disk,90,07/12/2006
310,25/11/2006,nottingham (uk/england),gb,flash,60,07/12/2006
311,25/11/2006,stevenage (uk/england),gb,triangle,240,07/12/2006
312,26/11/2002,derbyshire (uk/england),gb,light,120,23/12/2002
313,26/11/2006,llandudno (uk/wales),gb,cigar,60,07/12/2006
314,26/11/2007,aberdeen (uk/scotland),gb,other,3600,28/11/2007
315,26/11/2009,leicester (uk/england),gb,triangle,360,12/12/2009
316,27/11/2001,london (uk/england),gb,egg,1800,05/12/2001
317,27/11/2004,dunstable (uk/england),gb,disk,600,03/12/2004
318,27/11/2005,manchester (uk/england),gb,cross,1800,16/12/2005
319,27/11/2005,lichfield (uk/england),gb,light,120,16/12/2005
320,27/11/2010,chawton (a village) (hampshire) (uk/england),gb,light,60,05/01/2011
321,28/11/2001,shepton mallet (uk/england),gb,sphere,20,05/12/2001
322,29/11/2005,sheffield (uk/england),gb,other,9,16/12/2005
323,29/11/2005,huntingdon (cambridgeshire) (uk/england),gb,diamond,900,16/12/2005
329,03/11/2007,birmingham (uk/england),gb,circle,300,28/11/2007
324,30/11/2003,nottingham (uk/england),gb,egg,240,09/12/2003
332,04/11/1979,milford haven (uk/england),gb,circle,3600,16/07/2006
336,04/11/2004,marlborough (uk/england),gb,sphere,180,09/11/2004
337,04/11/2005,nottinghamshire (uk/england),gb,fireball,3,08/11/2005
338,04/11/2006,swindon (uk/england),gb,cigar,14400,07/12/2006
339,04/11/2006,swindon (uk/england),gb,cigar,14400,07/12/2006
